roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA1,sDA2,sDA3,sDA4,sDA5,sDA6,sDA7,sDA8,sDA9,UDI1,UDI2,UDI3,UDI4,UDI5,UDI6,UDI7,UDI8,UDI9,ASE1,ASE2,ASE3,ASE4,ASE5,ASE6,ASE7,ASE8,ASE9
311,3,33,26,-42,53,41,9,4,13,26,95,79,0.82,2.41,0.17,0.59,0.2,0.8,0.5,0.3,9,2,10,9,4,2,5,1,39.3,12.83,85.03,1.87,0,57.49,23.26,5.61,81.02,74.668449,31.604278,87.040107,13.967914,0,87.719251,69.048128,34.475936,87.917112,16.58,0.27,1.87,1.34,0,0,4.28,0,0.27
312,9,18,18,44,39,41,24,4,3,22,71,83,0.59,2.2,0.03,0.2,0.7,0.8,0.6,0.7,8,2,2,4,4,2,2,1,100,100,100,100,0,100,100,100,100,24.361111,86.305556,23.848485,52.833333,0,43.333333,7.611111,31.652778,7.236111,99.31,2.08,33.33,88.19,0,30.56,100,100,100
313,9,18,17,44,38,41,24,4,3,22,59,78,2.78,2.21,0.34,2.36,0.5,0.8,0.6,0.8,8,3,6,4,4,2,5,1,100,52.27,100,100,0,100,100,100,100,48.272727,87.984848,63.931818,68.106061,0,80.719697,9.348485,31.212121,11.545455,93.18,0,2.27,78.03,0,0,100,100,100
314,9,18,18,44,39,41,24,4,61,75,71,102,0.61,2.2,0.03,2.06,0.7,0.8,0.6,0.8,8,2,1,4,4,2,2,1,100,47.92,100,100,0,100,100,100,100,35.819444,89.194444,34.924242,54.208333,0,49.326389,9.104167,38.270833,8.604167,97.92,0,31.06,88.19,0,30.56,100,100,100
315,4,33,18,-22,39,38,12,16,73,82,96,82,1.81,2.48,2.53,0.25,0.2,0.6,0.6,0.7,9,2,7,9,2,2,5,1,67.42,47.62,100,1.89,0,100,68.4,45.89,100,83.367424,68.587302,72.507937,14.92803,0,90.526515,87.5671,78.333333,74.859848,30.3,24.21,20.63,0,0,0,22.51,10.82,9.47
316,8,18,26,44,57,41,24,59,3,22,72,105,0.58,2.2,0.03,2.41,0.7,0.8,0.5,0.3,8,9,3,4,4,2,2,1,100,100,100,100,0,100,100,100,100,26.588235,71.117647,21.892157,70.426471,0,68.656863,22.465686,61.583333,24.887255,78.43,11.27,34.31,60.29,0,19.61,99.02,99.02,99.02
317,3,33,22,-22,57,38,12,70,73,82,95,105,1.79,2.48,2.53,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.82,31.63,100,0,0,77.92,18.83,10.71,98.05,78.401361,65.418367,86.758503,7.211039,0,92.051948,64.337662,40.646104,90.675325,6.12,4.42,4.42,0,0,0,3.57,1.62,1.3
318,3,33,26,-22,57,38,12,73,84,76,95,105,1.79,2.48,2.53,2.43,0.2,0.6,0.5,0.3,9,9,8,9,2,2,5,1,41.74,31.93,92.25,0,0,47.86,19.89,7.28,77.54,79.411765,66.913165,89.323529,6.050802,0,88.291444,63.005602,36.422969,92.221925,5.88,4.2,5.08,0,0,0,3.36,1.12,1.34
319,3,33,26,-22,57,38,12,70,73,82,95,105,1.79,2.48,2.53,2.43,0.2,0.6,0.5,0.3,9,9,8,9,2,2,5,1,40.62,31.65,90.91,0,0,48.13,19.33,7.28,76.74,79.117647,66.753501,89.379679,5.882353,0,88.264706,63.316527,36.10084,92.278075,5.6,4.2,4.55,0,0,0,3.36,1.12,1.34
320,3,33,22,-22,57,38,12,70,73,82,95,105,1.79,2.48,2.49,2.43,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,33.33,26.53,100,0,0,78.57,19.16,10.71,98.05,75.040816,58.734694,87.741497,7.538961,0,92.025974,64.646104,40.662338,90.688312,5.1,3.4,2.38,0,0,0,3.57,1.62,1.3
321,3,33,26,-22,57,38,12,70,73,82,95,105,1.79,2.48,2.53,2.43,0.2,0.6,0.5,0.3,9,9,8,9,2,2,5,1,40.62,31.65,90.91,0,0,48.13,19.33,7.28,76.74,79.117647,66.753501,89.379679,5.890374,0,88.270053,63.277311,36.10084,92.278075,5.6,4.2,4.55,0,0,0,3.36,1.12,1.34
322,3,33,26,-22,57,38,12,73,84,76,95,105,1.79,2.48,2.53,2.43,0.2,0.6,0.5,0.3,9,9,8,9,2,2,5,1,41.74,31.93,92.25,0,0,47.86,19.89,7.28,77.54,79.411765,66.913165,89.320856,6.050802,0,88.291444,63.005602,36.422969,92.221925,5.88,4.2,5.08,0,0,0,3.36,1.12,1.34
323,9,18,17,44,38,38,24,4,3,22,59,78,2.78,2.21,0.34,2.36,0.5,0.8,0.6,0.8,8,3,6,4,4,2,5,1,100,51.52,100,100,0,100,100,100,100,48.174242,87.962121,63.954545,67.977273,0,80.598485,9.681818,31.94697,11.780303,93.18,0,2.27,78.03,0,0,100,100,100
324,3,33,22,-22,57,38,12,70,73,82,98,105,1.79,2.48,2.7,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,41.16,30.95,100,0,0,78.57,18.51,10.71,98.7,78.105442,65.37415,86.843537,6.344156,0,92.035714,63.035714,40.737013,90.659091,5.44,4.42,4.42,0,0,0,3.25,1.62,1.3
325,3,19,25,-42,41,41,24,4,13,26,96,79,0.7,2.41,0.17,0.59,0.5,0.8,0.5,0.3,8,2,10,9,4,2,5,1,97.4,30.21,95.83,51.04,0,58.85,87.5,7.81,89.06,79.708333,68.973958,82.447917,77.317708,0,85.796875,85.28125,54.927083,87.265625,42.71,1.04,3.65,28.13,0,0,27.6,0,0.52
326,9,32,19,44,49,41,9,4,3,22,59,78,2.78,2.21,0.34,2.36,0.2,0.8,0.6,0.8,9,3,6,4,4,2,5,1,97.22,13.89,100,6.35,0,100,100,100,100,90.579365,62.281746,59.011905,56.619048,0,69.805556,43.22619,53.706349,18.349206,26.98,0,3.57,3.57,0,2.38,98.41,96.03,99.6
327,3,33,22,-22,57,38,12,70,73,82,99,105,1.79,2.48,2.67,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.82,31.29,100,0,0,76.95,18.51,10.39,99.03,77.986395,65.421769,86.867347,6.600649,0,92.136364,63.107143,40.233766,90.863636,5.44,4.42,4.42,0,0,0,3.25,1.62,1.3
328,9,18,18,44,39,41,24,4,3,22,71,83,0.59,2.2,0.03,0.2,0.7,0.8,0.6,0.7,8,2,2,4,4,2,2,1,100,100,100,100,0,100,100,100,100,24.361111,86.305556,23.848485,52.833333,0,43.333333,7.611111,31.652778,7.236111,99.31,2.08,33.33,88.19,0,30.56,100,100,100
329,9,18,18,44,39,41,24,4,61,75,71,102,0.61,2.2,0.03,2.06,0.7,0.8,0.6,0.8,8,2,1,4,4,2,2,1,100,47.92,100,100,0,100,100,100,100,35.819444,89.194444,34.924242,54.208333,0,49.319444,9.104167,38.270833,8.604167,97.92,0,31.06,88.19,0,30.56,100,100,100
330,9,18,18,44,39,41,24,4,3,22,71,83,0.59,2.2,0.03,0.2,0.7,0.8,0.6,0.7,8,2,2,4,4,2,2,1,100,100,100,100,0,100,100,100,100,24.361111,86.305556,23.848485,52.833333,0,43.333333,7.611111,31.652778,7.236111,99.31,2.08,33.33,88.19,0,30.56,100,100,100
331,9,18,18,44,39,41,24,4,61,75,71,102,0.61,2.2,0.03,2.06,0.7,0.8,0.6,0.8,8,2,1,4,4,2,2,1,100,47.92,100,100,0,100,100,100,100,35.819444,89.194444,34.924242,54.208333,0,49.361111,9.104167,38.270833,8.604167,97.92,0,31.06,88.19,0,30.56,100,100,100
332,9,18,18,44,39,41,24,4,3,22,71,83,0.59,2.2,0.03,0.2,0.7,0.8,0.6,0.7,8,2,2,4,4,2,2,1,100,100,100,100,0,100,100,100,100,24.361111,86.305556,23.848485,52.833333,0,43.333333,7.611111,31.652778,7.236111,99.31,2.08,33.33,88.19,0,30.56,100,100,100
333,3,33,22,-22,57,34,12,70,73,82,98,105,1.79,2.48,2.67,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.82,31.63,100,0,0,77.27,18.83,10.39,97.73,78.064626,65.680272,86.683673,6.545455,0,92.071429,62.883117,39.837662,90.977273,5.44,4.42,4.42,0,0,0,3.25,1.62,0.65
334,3,33,22,-22,57,38,12,70,73,82,99,105,1.79,2.48,2.7,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.82,31.29,100,0,0,76.95,18.51,10.71,98.7,77.993197,65.659864,86.867347,6.331169,0,92.081169,63.340909,40.558442,90.837662,5.44,4.42,4.42,0,0,0,3.25,1.62,1.3
335,9,32,19,44,49,41,9,4,3,22,59,78,2.78,2.21,0.34,2.36,0.2,0.8,0.6,0.8,9,3,6,4,4,2,5,1,97.22,13.89,100,5.95,0,100,100,100,100,90.579365,62.281746,59.011905,56.456349,0,69.805556,43.22619,53.706349,18.349206,26.98,0,3.57,3.57,0,2.38,98.41,96.03,99.6
336,3,33,26,-22,57,38,12,73,84,76,95,105,1.79,2.48,2.53,2.43,0.2,0.6,0.5,0.3,9,9,8,9,2,2,5,1,41.74,31.93,92.25,0,0,47.86,19.33,7.28,77.54,79.411765,66.913165,89.323529,6,0,88.291444,63.235294,36.422969,92.221925,5.88,4.2,5.08,0,0,0,3.36,1.12,1.34
337,3,33,22,-22,57,38,12,70,73,82,99,111,1.79,2.48,2.67,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.82,31.29,100,0,0,77.92,17.86,10.39,97.4,78.503401,65.561224,87.081633,6.412338,0,92.090909,63.318182,40.503247,90.827922,5.44,4.42,4.42,0,0,0,3.25,1.62,1.3
338,3,33,22,-22,57,38,12,70,73,82,95,105,1.79,2.48,2.49,2.43,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,33.33,26.53,100,0,0,78.25,19.16,10.71,98.05,75.040816,58.734694,87.741497,7.538961,0,92.029221,64.646104,40.662338,90.688312,5.1,3.4,2.38,0,0,0,3.57,1.62,1.3
339,9,32,19,44,49,41,9,4,3,22,59,78,2.78,2.21,0.34,2.36,0.2,0.8,0.6,0.8,9,3,6,4,4,2,5,1,97.22,13.89,100,5.95,0,100,100,100,100,90.579365,62.281746,59.011905,56.456349,0,69.829365,43.22619,53.706349,18.349206,26.98,0,3.57,3.57,0,2.38,98.41,96.03,99.6
340,9,18,18,44,39,41,24,4,61,75,71,102,0.61,2.2,0.03,2.06,0.7,0.8,0.6,0.8,8,2,1,4,4,2,2,1,100,47.92,100,100,0,100,100,100,100,35.819444,89.194444,34.924242,54.208333,0,49.319444,9.104167,38.270833,8.604167,97.92,0,31.06,88.19,0,30.56,100,100,100
341,9,32,19,44,49,41,9,4,3,22,59,78,2.78,2.21,0.34,2.36,0.2,0.8,0.6,0.8,9,3,6,4,4,2,5,1,97.22,13.89,100,5.95,0,100,100,100,100,90.579365,62.281746,59.011905,56.456349,0,69.829365,43.22619,53.706349,18.349206,26.98,0,3.57,3.57,0,2.38,98.41,96.03,99.6
342,3,33,20,-22,57,38,12,70,73,82,99,113,1.79,2.48,2.49,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.91,30.77,100,0,0,91.61,18.68,13.19,100,79.104895,63.286713,86.132867,7.961538,0,92.465035,66.326007,40.124542,90.874126,6.64,4.55,5.24,0,0,0,4.03,1.47,1.4
343,9,17,18,44,57,38,23,8,3,22,71,83,0.61,2.2,0.03,0.25,0.7,0.8,0.6,0.3,8,7,8,8,4,2,2,1,100,100,100,100,0,100,100,99.24,100,19.689394,70.651515,15.25,53.77686,0,43.037879,18.083333,73.348485,17.022727,99.24,27.27,35.61,85.95,0,28.03,99.24,90.91,93.18
344,3,33,22,-22,57,38,12,70,73,82,99,111,1.79,2.48,2.67,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.82,31.29,100,0,0,77.92,17.86,10.39,97.4,78.503401,65.561224,87.081633,6.36039,0,92.090909,63.292208,40.503247,90.827922,5.44,4.42,4.42,0,0,0,3.25,1.62,1.3
345,4,18,27,-20,39,41,12,4,73,75,71,102,0.61,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,0,100,55.09,0,73.61,100,100,100,78.162037,43.592593,82.064815,73.199074,0,84.972222,59.569444,87.12037,62.722222,48.15,0,0,31.02,0,0,76.85,30.56,26.39
346,3,33,22,-22,57,38,12,70,73,82,95,104,1.79,2.54,2.67,2.43,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,31.97,27.21,100,0,0,78.25,18.83,10.39,98.38,74.789116,58.819728,88.12585,6.62013,0,92.116883,63.438312,40.324675,90.866883,4.42,3.4,2.38,0,0,0,2.92,0.97,0.65
347,8,18,18,44,39,41,24,4,61,75,71,102,0.61,2.2,0.03,2.06,0.7,0.8,0.6,0.8,8,2,1,4,4,2,2,1,100,49.31,100,100,0,100,100,100,100,39.972222,90.402778,37.575758,59.819444,0,53.465278,10.631944,42.902778,9.652778,93.06,0,31.82,80.56,0,30.56,100,100,100
348,8,33,17,40,57,35,24,70,61,82,98,105,1.79,2.47,2.67,2.06,0.2,0.6,0.6,0.3,9,2,0,4,5,2,5,1,100,95.45,100,28.51,0,100,100,59.92,100,83.913223,92.561983,40.727273,82.309917,0,65.913223,73.818182,78.809917,37.871901,30.17,6.61,22.31,14.05,0,2.89,73.97,45.45,73.14
349,9,18,18,44,39,41,24,4,3,22,71,83,0.59,2.2,0.03,0.2,0.7,0.8,0.6,0.7,8,2,2,4,4,2,2,1,100,100,100,100,0,100,100,100,100,24.361111,86.305556,23.848485,52.833333,0,43.333333,7.611111,31.652778,7.236111,99.31,2.08,33.33,88.19,0,30.56,100,100,100
350,4,18,23,-20,39,41,12,4,81,75,71,102,0.61,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,0,100,66.11,0,98.33,100,100,100,75.460606,42.344444,79.411111,78.811111,0,84.033333,56.338889,87.527778,59.2,58.18,0,0,36.11,0,0,82.78,29.44,29.44
351,3,33,22,-22,57,38,12,70,80,82,99,111,1.79,2.48,2.67,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.82,30.95,100,0,0,77.6,17.86,10.71,98.38,78.336735,65.615646,86.578231,6.402597,0,92.055195,63.844156,40.665584,90.795455,5.44,4.42,4.42,0,0,0,3.25,1.62,1.3
352,9,32,19,44,49,41,9,4,3,22,59,78,2.78,2.4,0.34,2.36,0.2,0.8,0.6,0.8,9,3,6,4,4,2,5,1,96.43,13.49,100,5.95,0,100,100,100,100,90.619048,62.388889,58.849206,56.626984,0,69.904762,43.940476,54.535714,18.674603,26.98,0,3.57,3.57,0,2.38,98.41,96.03,99.6
353,3,33,22,-22,57,38,12,70,73,82,95,104,1.79,2.54,2.67,2.43,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,31.97,27.21,100,0,0,78.25,18.83,10.39,98.38,74.789116,58.819728,88.12585,6.613636,0,92.11039,63.422078,40.324675,90.866883,4.42,3.4,2.38,0,0,0,2.92,0.97,0.65
354,9,32,19,44,57,41,9,64,3,16,68,78,1.74,2.47,0.34,2.37,0.2,0.6,0.6,0.8,9,4,6,8,4,2,5,1,99.6,95.24,100,7.14,0,100,100,100,100,84.162698,92.09127,31.730159,61.674603,0,56.337302,42.916667,55.126984,15.047619,25.79,6.35,28.57,3.57,0,14.68,98.02,96.03,99.21
355,3,33,22,-22,49,38,12,12,73,89,90,111,2.82,2.21,2.67,2.43,0.2,0.8,0.6,0.3,9,8,8,4,2,2,5,1,34.01,16.67,89.46,0,0,46.43,16.56,11.69,83.44,73.554422,42.139456,94.170068,4.707792,0,92.029221,61.292208,41.363636,94.113636,6.12,0,0,0,0,0,3.25,1.62,1.3
356,9,17,18,44,57,38,21,8,3,22,71,83,0.61,2.2,0.03,0.25,0.7,0.8,0.6,0.3,8,7,8,8,4,2,2,1,100,100,100,100,0,100,100,99.24,100,21.068182,71.280303,15.30303,56.38843,0,43.151515,18.977273,73.363636,16.893939,99.24,27.27,35.61,85.12,0,28.03,99.24,90.91,93.18
357,8,33,16,40,57,35,24,70,61,82,98,114,1.79,2.47,2.67,2.06,0.2,0.6,0.6,0.3,9,2,0,4,5,2,5,1,100,95.45,100,30,0,100,100,54.55,100,83.795455,92.795455,41.322727,82.936364,0,65.254545,72.877273,75.095455,36.718182,32.73,6.36,20,17.27,0,2.27,75.91,42.27,75.45
358,3,33,20,-22,57,38,12,70,73,82,99,113,1.79,2.48,2.49,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.91,30.77,100,0,0,91.61,19.05,13.19,100,79.104895,63.286713,86.132867,7.961538,0,92.465035,66.322344,40.124542,90.874126,6.64,4.55,5.24,0,0,0,4.03,1.47,1.4
359,4,18,27,-20,39,41,12,4,73,75,71,102,0.61,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,0,100,55.09,0,73.61,100,100,100,78.162037,43.592593,82.064815,73.199074,0,84.972222,59.574074,87.12037,62.722222,48.15,0,0,31.02,0,0,76.85,30.56,26.39
360,4,18,27,-20,39,41,12,4,80,75,71,102,0.61,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,0,100,54.63,0,74.07,100,100,100,78.101852,43.763889,81.967593,73.115741,0,84.930556,59.615741,87.138889,62.722222,48.15,0,0,31.02,0,0,76.85,30.56,26.39
361,8,33,16,40,57,35,24,70,61,90,98,114,1.79,2.64,2.67,2.06,0.2,0.6,0.6,0.3,9,2,7,4,3,2,5,1,100,95.45,100,31.36,0,100,100,52.27,100,83.877273,92.827273,19.027273,82.640909,0,40.654545,73.05,74.677273,17.209091,32.73,6.36,39.55,17.27,0,26.36,75.91,41.82,79.55
362,3,33,20,-22,57,38,12,70,73,82,99,113,1.79,2.48,2.49,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.91,30.77,100,0,0,91.61,19.05,13.19,100,79.104895,63.286713,86.132867,7.944056,0,92.465035,66.322344,40.124542,90.874126,6.64,4.55,5.24,0,0,0,4.03,1.47,1.4
363,3,33,22,-22,57,38,9,70,80,82,99,111,1.79,2.5,2.67,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,38.1,31.63,100,0,0,76.3,15.91,9.42,97.73,76.391156,65.472789,87.142857,3.707792,0,92.146104,57.974026,40.146104,90.912338,5.1,4.42,4.42,0,0,0,2.92,1.62,1.3
364,3,33,25,-22,57,38,12,70,73,82,95,104,1.79,2.54,2.67,2.43,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
365,8,33,16,40,57,35,24,70,61,82,98,114,1.79,2.47,2.67,2.06,0.2,0.6,0.6,0.3,9,2,0,4,5,2,5,1,100,95.45,100,31.36,0,100,100,54.55,100,83.795455,92.795455,41.322727,82.95,0,65.254545,72.877273,75.095455,36.718182,32.73,6.36,20,17.27,0,2.27,75.91,42.27,75.45
366,3,33,20,-22,57,38,12,70,73,82,99,113,1.79,2.48,2.49,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.91,30.77,100,0,0,91.61,18.68,13.19,100,79.104895,63.286713,86.132867,7.958042,0,92.465035,66.326007,40.124542,90.874126,6.64,4.55,5.24,0,0,0,4.03,1.47,1.4
367,8,33,16,40,57,35,24,70,61,82,98,114,1.79,2.47,2.67,2.06,0.2,0.6,0.6,0.3,9,2,0,4,5,2,5,1,100,95.45,100,30,0,100,100,54.55,100,83.795455,92.795455,41.322727,82.936364,0,65.254545,72.877273,75.095455,36.718182,32.73,6.36,20,17.27,0,2.27,75.91,42.27,75.45
368,3,33,22,-22,57,38,12,70,73,82,95,104,1.79,2.54,2.67,2.43,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,31.97,27.21,100,0,0,78.25,18.83,10.39,98.38,74.789116,58.819728,88.12585,6.62013,0,92.116883,63.438312,40.324675,90.866883,4.42,3.4,2.38,0,0,0,2.92,0.97,0.65
369,9,32,19,44,49,41,9,4,3,22,59,78,2.78,2.4,0.34,2.36,0.2,0.8,0.6,0.8,9,3,6,4,4,2,5,1,96.43,13.49,100,5.95,0,100,100,100,100,90.619048,62.412698,58.849206,56.626984,0,69.904762,43.940476,54.535714,18.674603,26.98,0,3.57,3.57,0,2.38,98.41,96.03,99.6
370,4,34,27,-20,54,40,12,71,76,71,99,104,0.57,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,59.85,100,43.18,0,99.75,100,57.32,100,72.492424,85.093434,63.315657,77.199495,0,83.840909,72.320707,85.616162,67.338384,50,16.67,16.92,18.94,0,0,60.61,15.15,12.37
371,3,18,25,-22,42,38,12,5,73,87,67,102,1.83,2.54,2.67,2.43,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,26.04,0,70.45,2.08,0,51.7,35.8,6.25,88.07,78.416667,20.369318,91.857955,15.630208,0,87.778409,87.198864,56.846591,91.704545,4.69,0,0,0,0,0,5.68,1.14,1.14
372,9,32,19,44,49,41,9,4,3,22,59,78,2.78,2.4,0.34,2.36,0.2,0.8,0.6,0.8,9,3,6,4,4,2,5,1,96.43,13.49,100,5.95,0,100,100,100,100,90.619048,62.412698,58.849206,56.583333,0,69.904762,43.940476,54.535714,18.674603,26.98,0,3.57,3.57,0,2.38,98.41,96.03,99.6
373,3,33,25,-22,57,38,12,70,73,82,95,104,1.79,2.54,2.67,2.14,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
374,3,33,22,-22,41,38,12,70,80,81,85,111,0.57,2.5,2.67,2.43,0.1,0.6,0.6,0.3,9,9,8,9,2,2,5,1,34.01,31.97,100,0,0,95.13,12.99,10.71,100,72.173469,65.489796,77.510204,1.357143,0,86.331169,48.636364,40.048701,82.717532,5.1,4.42,4.42,0,0,0,2.6,1.62,1.62
375,9,33,22,-12,57,37,9,70,59,82,99,110,1.79,2.5,2.67,2.43,0.2,0.6,0.6,0.3,9,1,8,4,5,2,5,1,100,99.35,100,1.95,0,100,99.03,66.88,100,73.470779,81.051948,21.824675,26.136364,0,60.194805,80.623377,83.711039,30.146104,62.66,39.61,49.68,1.62,0,0,53.9,35.39,28.57
376,3,33,16,29,57,35,24,70,82,82,111,115,1.79,2.47,2.67,2.06,0.2,0.6,0.6,0.3,9,9,0,9,2,2,5,1,49.52,23.81,100,2.38,0,100,42.73,5,100,86.057143,50.538095,82.480952,28.385714,0,92.304762,82.713636,25.881818,86.986364,1.9,0,0,0,0,0,7.73,0.91,3.64
377,8,33,16,40,57,35,24,70,61,82,98,114,1.79,2.47,2.67,2.06,0.2,0.6,0.6,0.3,9,2,0,4,5,2,5,1,100,95.45,100,30.91,0,100,100,54.55,100,83.795455,92.795455,41.322727,83,0,65.254545,72.909091,75.095455,36.718182,32.73,6.36,20,17.27,0,2.27,75.91,42.27,75.45
378,4,18,27,-20,39,41,12,4,80,75,71,102,0.61,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,0,100,54.63,0,74.07,100,100,100,78.101852,43.763889,81.967593,73.12037,0,84.930556,59.615741,87.138889,62.722222,48.15,0,0,31.02,0,0,76.85,30.56,26.39
379,3,33,20,-22,57,38,12,70,73,82,99,113,1.79,2.48,2.49,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.91,30.77,100,0,0,91.61,19.05,13.19,100,79.104895,63.286713,86.132867,7.996503,0,92.465035,66.307692,40.124542,90.874126,6.64,4.55,5.24,0,0,0,4.03,1.47,1.4
380,4,34,27,-20,54,40,12,71,76,71,99,104,0.57,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,59.85,100,43.18,0,99.75,100,57.32,100,72.492424,85.093434,63.315657,77.199495,0,83.840909,72.320707,85.616162,67.338384,50,16.67,16.92,18.94,0,0,60.61,15.15,12.37
381,3,33,20,-22,57,38,12,70,73,82,99,113,1.79,2.48,2.49,2.43,0.2,0.6,0.6,0.3,9,9,8,9,2,2,5,1,40.91,30.77,100,0,0,91.61,19.05,13.19,100,79.104895,63.286713,86.132867,7.996503,0,92.465035,66.307692,40.124542,90.874126,6.64,4.55,5.24,0,0,0,4.03,1.47,1.4
382,8,33,16,40,57,35,24,70,61,82,98,114,1.79,2.47,2.67,2.06,0.2,0.6,0.6,0.3,9,2,0,4,5,2,5,1,100,95.45,100,30.91,0,100,100,54.55,100,83.795455,92.795455,41.322727,83,0,65.254545,72.909091,75.095455,36.718182,32.73,6.36,20,17.27,0,2.27,75.91,42.27,75.45
383,3,33,16,29,57,35,24,70,82,82,111,115,1.79,2.47,2.67,2.06,0.2,0.6,0.6,0.3,9,9,0,9,2,2,5,1,49.52,23.81,100,2.38,0,100,42.73,5,100,86.057143,50.538095,82.480952,28.385714,0,92.304762,82.713636,25.881818,86.986364,1.9,0,0,0,0,0,7.73,0.91,3.64
384,4,39,27,-20,41,41,12,11,76,75,96,102,0.57,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,93.16,17.09,100,38.68,0,97.86,99.36,47.22,100,82.431624,44.403846,81.587607,74.525641,0,84.25,76.301282,78.666667,73.446581,43.38,0,0,18.16,0,0,55.98,14.1,12.18
385,4,13,27,-20,53,40,12,66,80,71,74,104,0.61,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,100,100,62.5,0,77.78,100,100,100,50.375,77.972222,50.347222,74.479167,0,83.006944,50.618056,81.722222,54.722222,72.92,38.89,39.58,32.64,0,0,85.42,40.28,31.25
386,4,40,27,-20,54,40,12,71,76,71,99,104,0.57,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,99.15,49.57,100,42.74,0,100,100,46.79,100,75.529915,79.752137,66.878205,78.433761,0,81.282051,74.938034,77.538462,70.309829,44.87,14.1,14.32,16.88,0,0,55.77,12.82,10.47
387,9,32,19,44,49,41,9,4,3,22,59,78,2.78,2.4,0.34,2.36,0.2,0.8,0.6,0.8,9,3,6,4,4,2,5,1,96.43,13.49,100,5.95,0,100,100,100,100,90.619048,62.388889,58.849206,56.583333,0,69.904762,43.940476,54.535714,18.674603,26.98,0,3.57,3.57,0,2.38,98.41,96.03,99.6
388,3,33,25,-22,57,38,12,70,73,82,95,104,1.79,2.54,2.67,2.14,0.2,0.5,0.6,0.3,9,9,8,9,2,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
389,4,18,27,-20,39,41,12,4,80,75,71,102,0.61,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,0,100,54.63,0,74.07,100,100,100,78.101852,43.763889,81.967593,73.115741,0,84.930556,59.615741,87.138889,62.722222,48.15,0,0,31.02,0,0,76.85,30.56,26.39
390,4,18,27,-20,39,41,12,4,80,75,71,102,0.61,2.2,0.03,2.43,0.7,0.8,0.6,0.8,8,9,8,9,2,2,2,1,100,0,100,54.63,0,74.07,100,100,100,78.101852,43.763889,81.967593,73.12037,0,84.930556,59.615741,87.138889,62.722222,48.15,0,0,31.02,0,0,76.85,30.56,26.39
