myIndex,roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA,UDI,ASE,sDABin,UDIBin,ASEBin,sDA_Category,UDI_Category,ASE_Category
86,13.0,8.0,5.666666666666667,13.0,42.0,60.0,44.0,9.0,6.0,26.0,12.0,80.0,83.0,2.88,0.27,2.36,2.43,0.0,0.0,0.5,0.0,9.0,3.0,6.0,3.0,3.0,4.0,4.0,4.0,85.82,92.632727,0.0,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
87,13.0,8.0,5.666666666666667,13.0,42.0,60.0,44.0,9.0,6.0,26.0,12.0,80.0,83.0,2.88,0.27,2.36,2.43,0.1,0.0,0.0,0.7,9.0,3.0,6.0,3.0,3.0,4.0,4.0,4.0,100.0,25.91958,98.25,"(91.47, 100.0]","(-0.001, 40.288]","(41.09, 100.0]",4,1,4
88,13.0,8.0,5.666666666666667,13.0,42.0,60.0,44.0,9.0,6.0,26.0,12.0,80.0,83.0,2.88,0.27,2.36,2.43,0.0,0.0,0.0,0.7,9.0,3.0,6.0,3.0,3.0,4.0,4.0,4.0,100.0,26.370629,98.95,"(91.47, 100.0]","(-0.001, 40.288]","(41.09, 100.0]",4,1,4
89,13.0,8.0,5.666666666666667,13.0,42.0,60.0,44.0,9.0,6.0,26.0,12.0,80.0,83.0,2.88,0.27,2.36,2.43,0.0,0.0,0.5,0.7,9.0,3.0,6.0,3.0,3.0,4.0,4.0,4.0,100.0,16.951049,98.95,"(91.47, 100.0]","(-0.001, 40.288]","(41.09, 100.0]",4,1,4
90,14.0,4.0,5.0,26.666666666666668,-29.0,42.0,31.0,66.0,25.0,139.0,121.0,39.0,107.0,0.53,2.72,1.17,2.43,0.7,0.9,0.0,0.0,4.0,7.0,0.0,2.0,4.0,0.0,4.0,1.0,100.0,76.477358,32.45,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
91,14.0,4.0,5.0,26.666666666666668,-29.0,42.0,31.0,66.0,25.0,139.0,121.0,39.0,107.0,0.53,2.72,1.17,2.43,0.0,0.9,0.0,0.0,4.0,7.0,0.0,2.0,4.0,0.0,4.0,1.0,81.34,95.345912,0.0,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
92,14.0,4.0,5.0,26.666666666666668,-29.0,42.0,31.0,66.0,25.0,139.0,121.0,39.0,107.0,0.53,2.72,1.17,2.43,0.0,0.9,0.3,0.0,4.0,7.0,0.0,2.0,4.0,0.0,4.0,1.0,99.81,93.2,0.57,"(91.47, 100.0]","(87.267, 96.724]","(-0.001, 3.74]",4,5,1
93,14.0,4.0,5.0,26.666666666666668,-29.0,42.0,31.0,66.0,25.0,139.0,121.0,39.0,107.0,0.53,2.72,1.17,2.43,0.7,0.0,0.0,0.0,4.0,7.0,0.0,2.0,4.0,0.0,4.0,1.0,25.79,30.687631,15.09,"(16.03, 52.94]","(-0.001, 40.288]","(3.74, 16.56]",2,1,2
95,14.0,4.0,5.0,26.666666666666668,-29.0,42.0,31.0,66.0,25.0,139.0,121.0,39.0,107.0,0.53,2.72,1.17,2.43,0.0,0.0,0.3,0.0,4.0,7.0,0.0,2.0,4.0,0.0,4.0,1.0,14.91,29.554717,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
96,14.0,4.0,5.0,26.666666666666668,-29.0,42.0,31.0,66.0,25.0,139.0,121.0,39.0,107.0,0.53,2.72,1.17,2.43,0.7,0.0,0.0,0.8,4.0,7.0,0.0,2.0,4.0,0.0,4.0,1.0,100.0,74.628302,40.75,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
97,14.0,4.0,5.0,26.666666666666668,-29.0,42.0,31.0,66.0,25.0,139.0,121.0,39.0,107.0,0.53,2.72,1.17,2.43,0.0,0.0,0.0,0.8,4.0,7.0,0.0,2.0,4.0,0.0,4.0,1.0,99.81,95.333962,0.0,"(91.47, 100.0]","(87.267, 96.724]","(-0.001, 3.74]",4,5,1
98,14.0,4.0,5.0,26.666666666666668,-29.0,42.0,31.0,66.0,25.0,139.0,121.0,39.0,107.0,0.53,2.72,1.17,2.43,0.0,0.0,0.3,0.8,4.0,7.0,0.0,2.0,4.0,0.0,4.0,1.0,100.0,95.429769,0.0,"(91.47, 100.0]","(87.267, 96.724]","(-0.001, 3.74]",4,5,1
99,15.0,6.0,31.333333333333332,27.333333333333332,-42.0,39.0,41.0,23.0,73.0,2.0,7.0,67.0,93.0,0.84,0.5,0.03,0.27,0.7,0.1,0.0,0.0,8.0,5.0,2.0,9.0,3.0,2.0,1.0,5.0,48.21,70.644564,20.55,"(16.03, 52.94]","(64.719, 78.711]","(16.56, 41.09]",2,3,3
100,15.0,6.0,31.333333333333332,27.333333333333332,-42.0,39.0,41.0,23.0,73.0,2.0,7.0,67.0,93.0,0.84,0.5,0.03,0.27,0.0,0.1,0.0,0.0,8.0,5.0,2.0,9.0,3.0,2.0,1.0,5.0,6.57,17.271207,3.85,"(-0.001, 16.03]","(-0.001, 40.288]","(3.74, 16.56]",1,1,2
101,15.0,6.0,31.333333333333332,27.333333333333332,-42.0,39.0,41.0,23.0,73.0,2.0,7.0,67.0,93.0,0.84,0.5,0.03,0.27,0.0,0.1,0.6,0.0,8.0,5.0,2.0,9.0,3.0,2.0,1.0,5.0,71.86,78.424731,9.62,"(52.94, 91.47]","(64.719, 78.711]","(3.74, 16.56]",3,3,2
102,15.0,6.0,31.333333333333332,27.333333333333332,-42.0,39.0,41.0,23.0,73.0,2.0,7.0,67.0,93.0,0.84,0.5,0.03,0.27,0.7,0.0,0.0,0.0,8.0,5.0,2.0,9.0,3.0,2.0,1.0,5.0,23.21,47.203704,6.21,"(16.03, 52.94]","(40.288, 64.719]","(3.74, 16.56]",2,2,2
104,15.0,6.0,31.333333333333332,27.333333333333332,-42.0,39.0,41.0,23.0,73.0,2.0,7.0,67.0,93.0,0.84,0.5,0.03,0.27,0.0,0.0,0.6,0.0,8.0,5.0,2.0,9.0,3.0,2.0,1.0,5.0,63.74,78.210872,5.23,"(52.94, 91.47]","(64.719, 78.711]","(3.74, 16.56]",3,3,2
105,15.0,6.0,31.333333333333332,27.333333333333332,-42.0,39.0,41.0,23.0,73.0,2.0,7.0,67.0,93.0,0.84,0.5,0.03,0.27,0.7,0.0,0.0,0.8,8.0,5.0,2.0,9.0,3.0,2.0,1.0,5.0,76.49,78.233274,25.21,"(52.94, 91.47]","(64.719, 78.711]","(16.56, 41.09]",3,3,3
106,15.0,6.0,31.333333333333332,27.333333333333332,-42.0,39.0,41.0,23.0,73.0,2.0,7.0,67.0,93.0,0.84,0.5,0.03,0.27,0.0,0.0,0.0,0.8,8.0,5.0,2.0,9.0,3.0,2.0,1.0,5.0,46.42,68.876344,10.9,"(16.03, 52.94]","(64.719, 78.711]","(3.74, 16.56]",2,3,2
107,15.0,6.0,31.333333333333332,27.333333333333332,-42.0,39.0,41.0,23.0,73.0,2.0,7.0,67.0,93.0,0.84,0.5,0.03,0.27,0.0,0.0,0.6,0.8,8.0,5.0,2.0,9.0,3.0,2.0,1.0,5.0,93.07,68.678017,15.8,"(91.47, 100.0]","(64.719, 78.711]","(3.74, 16.56]",4,3,2
108,16.0,8.0,22.333333333333332,29.333333333333332,-33.0,55.0,40.0,32.0,80.0,14.0,36.0,21.0,53.0,1.97,2.28,1.08,2.94,0.0,0.2,0.0,0.0,2.0,2.0,8.0,5.0,4.0,5.0,5.0,3.0,13.95,65.071708,2.78,"(-0.001, 16.03]","(64.719, 78.711]","(-0.001, 3.74]",1,3,1
109,16.0,8.0,22.333333333333332,29.333333333333332,-33.0,55.0,40.0,32.0,80.0,14.0,36.0,21.0,53.0,1.97,2.28,1.08,2.94,0.0,0.2,0.0,0.0,2.0,2.0,8.0,5.0,4.0,5.0,5.0,3.0,7.01,57.24569,2.47,"(-0.001, 16.03]","(40.288, 64.719]","(-0.001, 3.74]",1,2,1
110,16.0,8.0,22.333333333333332,29.333333333333332,-33.0,55.0,40.0,32.0,80.0,14.0,36.0,21.0,53.0,1.97,2.28,1.08,2.94,0.0,0.2,0.7,0.0,2.0,2.0,8.0,5.0,4.0,5.0,5.0,3.0,95.38,80.90047,3.29,"(91.47, 100.0]","(78.711, 87.267]","(-0.001, 3.74]",4,4,1
111,16.0,8.0,22.333333333333332,29.333333333333332,-33.0,55.0,40.0,32.0,80.0,14.0,36.0,21.0,53.0,1.97,2.28,1.08,2.94,0.0,0.0,0.0,0.0,2.0,2.0,8.0,5.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
113,16.0,8.0,22.333333333333332,29.333333333333332,-33.0,55.0,40.0,32.0,80.0,14.0,36.0,21.0,53.0,1.97,2.28,1.08,2.94,0.0,0.0,0.7,0.0,2.0,2.0,8.0,5.0,4.0,5.0,5.0,3.0,68.26,81.291144,0.0,"(52.94, 91.47]","(78.711, 87.267]","(-0.001, 3.74]",3,4,1
114,16.0,8.0,22.333333333333332,29.333333333333332,-33.0,55.0,40.0,32.0,80.0,14.0,36.0,21.0,53.0,1.97,2.28,1.08,2.94,0.0,0.0,0.0,0.8,2.0,2.0,8.0,5.0,4.0,5.0,5.0,3.0,97.26,83.287618,22.92,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
115,16.0,8.0,22.333333333333332,29.333333333333332,-33.0,55.0,40.0,32.0,80.0,14.0,36.0,21.0,53.0,1.97,2.28,1.08,2.94,0.0,0.0,0.0,0.8,2.0,2.0,8.0,5.0,4.0,5.0,5.0,3.0,88.79,83.058386,21.16,"(52.94, 91.47]","(78.711, 87.267]","(16.56, 41.09]",3,4,3
116,16.0,8.0,22.333333333333332,29.333333333333332,-33.0,55.0,40.0,32.0,80.0,14.0,36.0,21.0,53.0,1.97,2.28,1.08,2.94,0.0,0.0,0.7,0.8,2.0,2.0,8.0,5.0,4.0,5.0,5.0,3.0,100.0,64.166536,11.56,"(91.47, 100.0]","(40.288, 64.719]","(3.74, 16.56]",4,2,2
117,17.0,5.0,15.666666666666666,18.0,-21.0,31.0,75.0,88.0,89.0,114.0,100.0,117.0,31.0,0.48,1.5,2.16,1.04,0.7,0.3,0.0,0.0,5.0,7.0,9.0,5.0,2.0,4.0,3.0,4.0,93.01,77.072581,39.96,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
118,17.0,5.0,15.666666666666666,18.0,-21.0,31.0,75.0,88.0,89.0,114.0,100.0,117.0,31.0,0.48,1.5,2.16,1.04,0.0,0.3,0.0,0.0,5.0,7.0,9.0,5.0,2.0,4.0,3.0,4.0,38.8,66.383513,17.2,"(16.03, 52.94]","(64.719, 78.711]","(16.56, 41.09]",2,3,3
119,17.0,5.0,15.666666666666666,18.0,-21.0,31.0,75.0,88.0,89.0,114.0,100.0,117.0,31.0,0.48,1.5,2.16,1.04,0.0,0.3,0.6,0.0,5.0,7.0,9.0,5.0,2.0,4.0,3.0,4.0,94.89,75.476703,18.28,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
120,17.0,5.0,15.666666666666666,18.0,-21.0,31.0,75.0,88.0,89.0,114.0,100.0,117.0,31.0,0.48,1.5,2.16,1.04,0.7,0.0,0.0,0.0,5.0,7.0,9.0,5.0,2.0,4.0,3.0,4.0,62.54,80.217742,23.57,"(52.94, 91.47]","(78.711, 87.267]","(16.56, 41.09]",3,4,3
122,17.0,5.0,15.666666666666666,18.0,-21.0,31.0,75.0,88.0,89.0,114.0,100.0,117.0,31.0,0.48,1.5,2.16,1.04,0.0,0.0,0.6,0.0,5.0,7.0,9.0,5.0,2.0,4.0,3.0,4.0,64.96,77.534946,0.0,"(52.94, 91.47]","(64.719, 78.711]","(-0.001, 3.74]",3,3,1
123,17.0,5.0,15.666666666666666,18.0,-21.0,31.0,75.0,88.0,89.0,114.0,100.0,117.0,31.0,0.48,1.5,2.16,1.04,0.7,0.0,0.0,0.8,5.0,7.0,9.0,5.0,2.0,4.0,3.0,4.0,100.0,66.183692,52.96,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
124,17.0,5.0,15.666666666666666,18.0,-21.0,31.0,75.0,88.0,89.0,114.0,100.0,117.0,31.0,0.48,1.5,2.16,1.04,0.0,0.0,0.0,0.8,5.0,7.0,9.0,5.0,2.0,4.0,3.0,4.0,76.16,84.271505,22.4,"(52.94, 91.47]","(78.711, 87.267]","(16.56, 41.09]",3,4,3
125,17.0,5.0,15.666666666666666,18.0,-21.0,31.0,75.0,88.0,89.0,114.0,100.0,117.0,31.0,0.48,1.5,2.16,1.04,0.0,0.0,0.6,0.8,5.0,7.0,9.0,5.0,2.0,4.0,3.0,4.0,100.0,68.166667,18.19,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
126,18.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,66.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.7,0.2,0.0,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,68.93,75.871069,28.3,"(52.94, 91.47]","(64.719, 78.711]","(16.56, 41.09]",3,3,3
127,18.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,66.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.2,0.0,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,5.56,18.492805,0.16,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
128,18.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,66.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.2,0.3,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,52.32,77.931564,0.35,"(16.03, 52.94]","(64.719, 78.711]","(-0.001, 3.74]",2,3,1
129,18.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,66.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.7,0.0,0.0,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,54.72,70.090566,25.6,"(52.94, 91.47]","(64.719, 78.711]","(16.56, 41.09]",3,3,3
131,18.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,66.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.0,0.3,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,40.07,65.258714,0.0,"(16.03, 52.94]","(64.719, 78.711]","(-0.001, 3.74]",2,3,1
132,18.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,66.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.7,0.0,0.0,0.8,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,93.51,70.037096,38.54,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
133,18.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,66.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.0,0.0,0.8,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,47.07,71.331308,12.06,"(16.03, 52.94]","(64.719, 78.711]","(3.74, 16.56]",2,3,2
134,18.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,66.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.0,0.3,0.8,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,81.68,82.070995,12.34,"(52.94, 91.47]","(78.711, 87.267]","(3.74, 16.56]",3,4,2
135,19.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.7,0.8,0.0,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,46.752525,78.62,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
136,19.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.8,0.0,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,62.616162,49.66,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
137,19.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.8,0.6,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,49.333333,50.84,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
138,19.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.7,0.0,0.0,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,24.58,29.116162,13.3,"(16.03, 52.94]","(-0.001, 40.288]","(3.74, 16.56]",2,1,2
140,19.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.0,0.6,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,29.46,40.265993,0.0,"(16.03, 52.94]","(-0.001, 40.288]","(-0.001, 3.74]",2,1,1
141,19.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.7,0.0,0.0,0.8,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,58.979798,57.91,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
142,19.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.0,0.0,0.8,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,75.006734,29.46,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
143,19.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.0,0.6,0.8,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,65.542088,12.96,"(91.47, 100.0]","(64.719, 78.711]","(3.74, 16.56]",4,3,2
144,20.0,8.0,5.0,30.0,33.0,55.0,56.0,58.0,46.0,104.0,66.0,23.0,46.0,0.55,1.89,1.0,1.58,0.3,0.9,0.0,0.0,10.0,9.0,6.0,7.0,4.0,5.0,2.0,3.0,100.0,21.911667,77.0,"(91.47, 100.0]","(-0.001, 40.288]","(41.09, 100.0]",4,1,4
145,20.0,8.0,5.0,30.0,33.0,55.0,56.0,58.0,46.0,104.0,66.0,23.0,46.0,0.55,1.89,1.0,1.58,0.0,0.9,0.0,0.0,10.0,9.0,6.0,7.0,4.0,5.0,2.0,3.0,100.0,30.78,55.67,"(91.47, 100.0]","(-0.001, 40.288]","(41.09, 100.0]",4,1,4
146,20.0,8.0,5.0,30.0,33.0,55.0,56.0,58.0,46.0,104.0,66.0,23.0,46.0,0.55,1.89,1.0,1.58,0.0,0.9,0.9,0.0,10.0,9.0,6.0,7.0,4.0,5.0,2.0,3.0,100.0,20.2,56.5,"(91.47, 100.0]","(-0.001, 40.288]","(41.09, 100.0]",4,1,4
147,20.0,8.0,5.0,30.0,33.0,55.0,56.0,58.0,46.0,104.0,66.0,23.0,46.0,0.55,1.89,1.0,1.58,0.3,0.0,0.0,0.0,10.0,9.0,6.0,7.0,4.0,5.0,2.0,3.0,17.12,28.772881,11.36,"(16.03, 52.94]","(-0.001, 40.288]","(3.74, 16.56]",2,1,2
149,20.0,8.0,5.0,30.0,33.0,55.0,56.0,58.0,46.0,104.0,66.0,23.0,46.0,0.55,1.89,1.0,1.58,0.0,0.0,0.9,0.0,10.0,9.0,6.0,7.0,4.0,5.0,2.0,3.0,44.63,50.253704,3.7,"(16.03, 52.94]","(40.288, 64.719]","(-0.001, 3.74]",2,2,1
150,20.0,8.0,5.0,30.0,33.0,55.0,56.0,58.0,46.0,104.0,66.0,23.0,46.0,0.55,1.89,1.0,1.58,0.3,0.0,0.0,0.3,10.0,9.0,6.0,7.0,4.0,5.0,2.0,3.0,100.0,68.928333,78.83,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
151,20.0,8.0,5.0,30.0,33.0,55.0,56.0,58.0,46.0,104.0,66.0,23.0,46.0,0.55,1.89,1.0,1.58,0.0,0.0,0.0,0.3,10.0,9.0,6.0,7.0,4.0,5.0,2.0,3.0,99.81,86.394444,52.96,"(91.47, 100.0]","(78.711, 87.267]","(41.09, 100.0]",4,4,4
152,20.0,8.0,5.0,30.0,33.0,55.0,56.0,58.0,46.0,104.0,66.0,23.0,46.0,0.55,1.89,1.0,1.58,0.0,0.0,0.9,0.3,10.0,9.0,6.0,7.0,4.0,5.0,2.0,3.0,100.0,64.694444,67.22,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
153,21.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,64.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.7,0.2,0.0,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,68.77,76.097799,28.3,"(52.94, 91.47]","(64.719, 78.711]","(16.56, 41.09]",3,3,3
154,21.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,64.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.2,0.0,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,5.66,18.511673,0.16,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
155,21.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,64.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.2,0.3,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,52.67,77.969939,0.35,"(16.03, 52.94]","(64.719, 78.711]","(-0.001, 3.74]",2,3,1
156,21.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,64.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.7,0.0,0.0,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,54.28,69.77327,25.6,"(52.94, 91.47]","(64.719, 78.711]","(16.56, 41.09]",3,3,3
158,21.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,64.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.0,0.3,0.0,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,40.07,65.067157,0.0,"(16.03, 52.94]","(64.719, 78.711]","(-0.001, 3.74]",2,3,1
159,21.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,64.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.7,0.0,0.0,0.8,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,93.22,70.215542,38.47,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
160,21.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,64.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.0,0.0,0.8,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,46.95,70.866326,12.06,"(16.03, 52.94]","(64.719, 78.711]","(3.74, 16.56]",2,3,2
161,21.0,6.0,30.0,26.666666666666668,-29.0,42.0,31.0,64.0,33.0,139.0,8.0,39.0,95.0,0.53,2.72,1.17,2.43,0.0,0.0,0.3,0.8,4.0,4.0,0.0,2.0,4.0,0.0,3.0,5.0,81.52,82.299009,12.34,"(52.94, 91.47]","(78.711, 87.267]","(3.74, 16.56]",3,4,2
162,22.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.7,0.8,0.0,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,46.752525,78.62,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
163,22.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.8,0.0,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,62.616162,49.66,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
164,22.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.8,0.6,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,49.348485,50.84,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
165,22.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.7,0.0,0.0,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,24.58,29.109428,13.3,"(16.03, 52.94]","(-0.001, 40.288]","(3.74, 16.56]",2,1,2
167,22.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.0,0.6,0.0,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,29.46,40.277778,0.0,"(16.03, 52.94]","(-0.001, 40.288]","(-0.001, 3.74]",2,1,1
168,22.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.7,0.0,0.0,0.8,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,58.979798,57.91,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
169,22.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.0,0.0,0.8,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,75.006734,29.46,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
170,22.0,4.0,5.666666666666667,27.333333333333332,-41.0,39.0,41.0,23.0,73.0,2.0,116.0,67.0,106.0,0.84,0.5,0.03,0.27,0.0,0.0,0.6,0.8,8.0,7.0,2.0,10.0,3.0,2.0,2.0,2.0,100.0,65.548822,12.96,"(91.47, 100.0]","(64.719, 78.711]","(3.74, 16.56]",4,3,2
171,23.0,8.0,22.333333333333332,20.666666666666668,-33.0,55.0,40.0,31.0,80.0,22.0,37.0,66.0,53.0,1.97,2.27,1.08,2.82,0.0,0.2,0.0,0.0,2.0,3.0,8.0,5.0,3.0,3.0,5.0,3.0,32.71,62.570953,17.29,"(16.03, 52.94]","(40.288, 64.719]","(16.56, 41.09]",2,2,3
